ano,mes,nome_receita,arrecadado
2023,2,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Julho,0.0
2023,2,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,5346757.55
2023,2,Cota-Parte do ICMS - Principal,6460856.43
2023,2,Cota-Parte do IPI - Municípios - Principal,46859.60000000001
2023,2,Cota-Parte do IPVA - Principal,936197.89
2023,2,Cota-Parte do Imposto Sobre Operações de Crédito,3273.42
2023,2,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,3374.15
2023,2,DÍvida Ativa - Multas e Juros de Mora da DÍvida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,13412.2
2023,2,Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,27913.29
2023,2,Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,2601.33
2023,2,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,431410.69
2023,2,"Dívida Ativa - Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,2,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,839.93
2023,2,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,142921.24
2023,2,"Dívida Ativa - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,2,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,0.0
2023,2,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,0.0
2023,2,Fmas- IGD PAB - Programa Auxilio Brasil,8994.51
2023,2,Implementação de PolÍticas para a Rede Cegonha,1010.69
2023,2,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal,4840456.92
2023,2,Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,1358613.24
2023,2,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,11898004.28
2023,2,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,5878.2
2023,2,Imposto sobre a Renda de Pessoa Física - IRPF - Principal,1331460.75
2023,2,Incentivo Financeiro aos Municípios para Execução de Ações de Vigilância Sanitária,0.0
2023,2,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,0.0
2023,2,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,7672.87
2023,2,Inscrição em Concursos e Processos Seletivos - Principal,0.0
2023,2,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Civil,0.0
2023,2,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Militar,0.0
2023,2,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Prefeitura,0.0
2023,2,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,25854.17
2023,2,Multas Administrativas por Danos Ambientais - Principal,0.0
2023,2,Multas Previstas em Legislação EspecÍfica - Principal,0.0
2023,2,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,45409.2
2023,2,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,45409.2
2023,2,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,136227.42
2023,2,"Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,2,Multas e Juros de Mora -  Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,0.0
2023,2,Multas e Juros de Mora - Imposto sobre Serviços de Qualquer Natureza - ISSQN,41624.76
2023,2,Multas e Juros de Mora - Imposto sobre a Propriedade Predial e Territorial Urbana,437.8
2023,2,Multas e Penalidades Aplicadas no Transporte Público,0.0
2023,2,Operações de Crédito Contratuais - Mercado Interno - Principal,0.0
2023,2,Outras Contribuições de Melhoria - Multas e Juros de Mora,0.0
2023,2,Outras Multas Previstas em Legislação Específica - Principal,0.0
2023,2,Outras Participações na Receita dos Estados,0.0
2023,2,Outras Receitas Administradas pela RFB - Dívida Ativa,52799.68
2023,2,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa,26796.7
2023,2,Outras Receitas Administradas pela RFB - Multas e Juros de Mora,2026.58
2023,2,Outras Receitas Administradas pela RFB - Principal,18953.06
2023,2,Outras Restituições - Principal,10365.71
2023,2,Outras Taxas pela Prestação de Serviços,26109.72
2023,2,Outras Transferências SUAS Estado Investimento,0.0
2023,2,Outras Transferências de Convênios da União e de Suas Entidades - Principal,0.0
2023,2,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal,0.0
2023,2,Outras Transferências de Recursos da União e de suas Entidades - Multas e Juros de Mora,0.0
2023,2,Outros Serviços,49.88
2023,2,Outros Serviços Administrativos e Comerciais Gerais,0.0
2023,2,Piso Básico Fixo,10842.8
2023,2,Piso Fixo de Média Complexidade - ABORDAGEM SOCIAL,4517.83
2023,2,Piso Fixo de Média Complexidade - MSE,3975.69
2023,2,Piso Fixo de Média Complexidade - PAEFI,7228.54
2023,2,Piso de Transição de Média Complexidade,824.19
2023,2,Programa Bolsa Família - IGDBF/SUAS,0.0
2023,2,Programa IGD/SUAS,0.0
2023,2,Programa de Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,0.0
2023,2,Programa do Piso de Alta Complexidade I - Criança/ Adolescente,4517.83
2023,2,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",75672.75
2023,2,Recurso Centro de Atendimento Psicossocial - CAPS,28305.0
2023,2,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,0.0
2023,2,Recurso Estratégia Saúde da Família - Estadual,0.0
2023,2,Recurso Farmácia Básica - Estadual,0.0
2023,2,"Recurso Medicamento, Diabete, Asma e Renite - HIPERDIA - Estadual",0.0
2023,2,Recurso NASF - Estadual,51107.94
2023,2,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,0.0
2023,2,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,300167.45
2023,2,Recursos Piso de Atenção Básica - PAB - Estadual,0.0
2023,2,Recuso Estratégia Saúde Bucal - Estadual,0.0
2023,2,Remuneração de Aplicações de Alienação de Bens Móveis e Semoventes,4202.64
2023,2,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,15123.93
2023,2,Remuneração de Aplicações de Outras Transferências do FNDE,0.0
2023,2,Remuneração de Aplicações de Recursos CIDE,1509.67
2023,2,Remuneração de Aplicações de Recursos COSIP,60511.33
2023,2,Remuneração de Aplicações de Recursos Convênio Polícia Civil,2770.89
2023,2,Remuneração de Aplicações de Recursos Convênio Polícia Militar,0.0
2023,2,Remuneração de Aplicações de Recursos Convênio Trânsito Prefeitura,4673.58
2023,2,Remuneração de Aplicações de Recursos Convênios Estado Educação,2879.38
2023,2,Remuneração de Aplicações de Recursos Convênios Estado Outros,38780.59
2023,2,Remuneração de Aplicações de Recursos Convênios União Educação,574.53
2023,2,Remuneração de Aplicações de Recursos Convênios União Outros,829.38
2023,2,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,10743.46
2023,2,Remuneração de Aplicações de Recursos FIA Imposto de Renda,24260.89
2023,2,Remuneração de Aplicações de Recursos FUNDEB,58909.65
2023,2,Remuneração de Aplicações de Recursos Fundo Especial do Petróleo e Transferências Decorrentes de Compensação Financeira pela Exploração de Recursos Na,23702.26
2023,2,Remuneração de Aplicações de Recursos Operações de Crédito,130045.55
2023,2,Remuneração de Aplicações de Recursos PDDE,0.0
2023,2,Remuneração de Aplicações de Recursos PNAE,6544.9
2023,2,Remuneração de Aplicações de Recursos PNATE,376.15
2023,2,Remuneração de Aplicações de Recursos SALARIO EDUCAÇÃO,59714.94
2023,2,Remuneração de Aplicações de Recursos SESAN,102889.76
2023,2,Remuneração de Aplicações de Recursos de Convênios - Estado/Assistência Social,0.0
2023,2,Remuneração de Aplicações de Recursos de Convênios - União/Assistência Social,0.0
2023,2,Remuneração de Aplicações de Recursos do SUAS/Estado,5010.39
2023,2,Remuneração de Aplicações de Recursos do SUAS/União,14983.51
2023,2,Remuneração de Aplicações de Recursos não Vinculados,908237.91
2023,2,Remuneração de Recursos do RPPS - Aplicação no Exterior,0.0
2023,2,Remuneração dos Recursos do  RPPS - Fundo Imobiliário,4244.86
2023,2,Remuneração dos Recursos do  RPPS - Renda Fixa,340124.63
2023,2,Remuneração dos Recursos do  RPPS - Renda Variavel,0.0
2023,2,Restituição de Despesas Financeiras de Exercícios Anteriores - Principal,1611.9
2023,2,Restituição de Despesas Primárias de Exercícios Anteriores - Principal,0.0
2023,2,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,21919.0
2023,2,Serviço de Convivência e Fortalecimento de Vínculos,12433.44
2023,2,Serviços Administrativos e Comerciais Gerais PM Bombeiros,0.0
2023,2,Serviços Agropecuários,19293.19
2023,2,Serviços de Atendimento á Saúde Outros Serviços de Saúde,0.0
2023,2,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de água",2305293.7
2023,2,Serviços de Cemitério,0.0
2023,2,Serviços de Limpeza de Terrenos Baldios,0.0
2023,2,Serviços de Registro,169350.28
2023,2,"Taxa de Apreensão, Depósito ou Liberação de Animais",0.0
2023,2,Taxa de Fiscalização de Vigilância Sanitária,84476.49
2023,2,Taxa de Licença para Execução de Obras,43301.4
2023,2,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",801202.91
2023,2,Taxa pela Prestação de Serviços de Resíduos Sólidos,1820782.11
2023,2,Taxas de Fiscalizalização de Ocupação e Permanencia Publica,0.0
2023,2,Taxas de Fiscalização de Anúncios,0.0
2023,2,"Taxas de Fiscalização de Temporada, Eventual e Ambulante",1093.04
2023,2,Taxas pela Prestação de Serviços - Expediente,15944.41
2023,2,Transferência Financeira do ICMS Desoneração  L.C. Nº 87/96 - Principal,20972.6
2023,2,Transferência de Recursos do SUS - CORONAVIRUS (COVID-19),0.0
2023,2,Transferência de Recursos do SUS - Gestão do SUS,0.0
2023,2,Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola PDDE - Principal,0.0
2023,2,Transferências SUAS Estado - Abrigo Municipal Investimento,0.0
2023,2,Transferências SUAS Estado - BENEFICIO EVENTUAL VULNERABILIDADE MOMENTANEA ESTADO - CUSTEIO,0.0
2023,2,Transferências SUAS Estado - Beneficios Eventuais,0.0
2023,2,Transferências SUAS Estado - CRAS Custeio,0.0
2023,2,Transferências SUAS Estado - CRAS Investimento,0.0
2023,2,Transferências SUAS Estado - CREAS Custeio,0.0
2023,2,Transferências SUAS Estado - CREAS Investimento,0.0
2023,2,Transferências SUAS Estado - Custeio do Abrigo Municipal,0.0
2023,2,Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,0.0
2023,2,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,141355.72
2023,2,Transferências de Convênios da União para o Sistema Único de Saúde SUS - Principal,0.0
2023,2,Transferências de Convênios dos Estados Destinadas a Programas de Educação - Principal,0.0
2023,2,Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde SUS - Principal,0.0
2023,2,Transferências de Instituições Privadas,0.0
2023,2,Transferências de Pessoas Físicas para Órgãos e Entidades da União - Principal,0.0
2023,2,Transferências de Recursos SUS - Atenção Primária - Agentes Comunitárias de Saúde,145824.0
2023,2,Transferências de Recursos SUS - Vigilância em Saúde - Agentes de Endemias,0.0
2023,2,Transferências de Recursos de Complementação da União ao Fundeb  VAAT - Principal,147089.33
2023,2,Transferências de Recursos de Complementação da União ao Fundeb - VAAF - Principal,76835.6
2023,2,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal,0.0
2023,2,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal,0.0
2023,2,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Vigilância em Saúde - Principal,0.0
2023,2,Transferências de Recursos do Fundo Nacional de Assistência Social FNAS - Principal,0.0
2023,2,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação FUNDEB - Princ,10724337.86
2023,2,Transferências do Salário-Educação - Principal,1012370.87
2023,2,Transferências referentes ao Programa Nacional de Alimentação Escolar PNAE - Principal,212055.06
2023,2,Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar PNATE - Principal,0.0
2023,2,Ônus de Sucumbência - Principal,44974.48
2023,3,Alienação de Bens Móveis e Semoventes - Principal,0.0
2023,3,Aplicação Financeira Bloco Assistência Farmacêutica,0.0
2023,3,Aplicação Financeira Bloco Atenção Básica,57758.79
2023,3,Aplicação Financeira Bloco Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar,8213.08
2023,3,Aplicação Financeira Bloco Gestão do SUS,7.29
2023,3,Aplicação Financeira Bloco Vigilância em Saúde,442.74
2023,3,Aplicação Financeira de Recursos Vinculados Estado Saúde,1752.26
2023,3,Aplicação Financeira de Recursos Vinculados SUS Estado,6403.84
2023,3,Aplicação Financeira de Recursos Vinculados União Saúde,413.26
2023,3,Aportes Periódicos para Amortização de Déficit Atuarial do Regimes Próprios de Previdência e Sistema de Proteção Social - Principal,850270.03
2023,3,Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,40058.54
2023,3,Assistência Financeira Complementar aos Municípios para Agentes de Combate as Endemias,0.0
2023,3,Atenção Básica - Agentes Comunitários de Saúde,0.0
2023,3,Atenção Básica - Incentivo Financeiro da APS - Capitacão Ponderada,290091.53
2023,3,Atenção Básica - Incentivo Financeiro da ASP - Desempenho,33829.25
2023,3,Atenção Básica - Incentivo para Ações Estratégicas,48100.94
2023,3,Atenção Básica - Programa de Informatização da APS,0.0
2023,3,"AuxÍlio Financeiro Outorga Crédito Tributário ICMS Art.5º, Inciso V, EC nº 123/2022",0.0
2023,3,Compensações Financeiras entre os Regimes de Previdência - União,154041.24
2023,3,"Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",0.0
2023,3,Contribuição Patronal - Servidor Civil - Inativo - Principal,0.0
2023,3,Contribuição Patronal - Servidor Civil - Pensionistas - Principal,0.0
2023,3,Contribuição Patronal - Servidor Civil Ativo - Principal,1966575.92
2023,3,Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,0.0
2023,3,Contribuição do Servidor Civil - Pensionistas - Principal,2656.74
2023,3,Contribuição do Servidor Civil Ativo - Principal,1495141.29
2023,3,Contribuição do Servidor Civil Inativo - Principal,54647.38
2023,3,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal,800351.69
2023,3,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,0.0
2023,3,Cota-Parte do Fundo Especial do Petróleo FEP - Principal,100581.26
2023,3,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Dezembro,0.0
2023,3,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Julho,0.0
2023,3,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,3270856.89
2023,3,Cota-Parte do ICMS - Principal,6484400.260000001
2023,3,Cota-Parte do IPI - Municípios - Principal,58073.72
2023,3,Cota-Parte do IPVA - Principal,1157437.43
2023,3,Cota-Parte do Imposto Sobre Operações de Crédito,875.94
2023,3,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,3140.82
2023,3,DÍvida Ativa - Multas e Juros de Mora da DÍvida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,24868.56
2023,3,Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,56113.71
2023,3,Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,-15121.36
2023,3,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,461755.99
2023,3,"Dívida Ativa - Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,3,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,436.56
2023,3,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,162556.22
2023,3,"Dívida Ativa - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,3,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,0.0
2023,3,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,0.0
2023,3,Fmas- IGD PAB - Programa Auxilio Brasil,2800.0
2023,3,Implementação de PolÍticas para a Rede Cegonha,0.0
2023,3,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal,6288251.149999999
2023,3,Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,1760135.89
2023,3,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,2255447.11
2023,3,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,9017.63
2023,3,Imposto sobre a Renda de Pessoa Física - IRPF - Principal,1598877.15
2023,3,Incentivo Financeiro aos Municípios para Execução de Ações de Vigilância Sanitária,0.0
2023,3,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,59800.26
2023,3,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,7672.87
2023,3,Inscrição em Concursos e Processos Seletivos - Principal,0.0
2023,3,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Civil,0.0
2023,3,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Militar,0.0
2023,3,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Prefeitura,0.0
2023,3,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,25854.17
2023,3,Multas Administrativas por Danos Ambientais - Principal,0.0
2023,3,Multas Previstas em Legislação EspecÍfica - Principal,0.0
2023,3,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,52974.34
2023,3,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,52974.34
2023,3,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,159071.78
2023,3,"Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,3,Multas e Juros de Mora -  Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,0.0
2023,3,Multas e Juros de Mora - Imposto sobre Serviços de Qualquer Natureza - ISSQN,29679.27
2023,3,Multas e Juros de Mora - Imposto sobre a Propriedade Predial e Territorial Urbana,2166.21
2023,3,Multas e Penalidades Aplicadas no Transporte Público,0.0
2023,3,Operações de Crédito Contratuais - Mercado Interno - Principal,0.0
2023,3,Outras Contribuições de Melhoria - Multas e Juros de Mora,0.0
2023,3,Outras Delegações de Serviços Públicos - Principal,6117.87
2023,3,Outras Multas Previstas em Legislação Específica - Principal,0.0
2023,3,Outras Participações na Receita dos Estados,0.0
2023,3,Outras Receitas Administradas pela RFB - Dívida Ativa,44163.03
2023,3,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa,28995.99
2023,3,Outras Receitas Administradas pela RFB - Multas e Juros de Mora,7351.45
2023,3,Outras Receitas Administradas pela RFB - Principal,14583.65
2023,3,Outras Restituições - Principal,10595.86
2023,3,Outras Taxas pela Prestação de Serviços,38226.26
2023,3,Outras Transferências SUAS Estado Investimento,0.0
2023,3,Outras Transferências de Convênios da União e de Suas Entidades - Principal,0.0
2023,3,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal,0.0
2023,3,Outras Transferências de Instituições Privadas - Principal,161224.0
2023,3,Outras Transferências de Recursos da União e de suas Entidades - Multas e Juros de Mora,0.0
2023,3,Outros Serviços,0.0
2023,3,Outros Serviços Administrativos e Comerciais Gerais,1131.47
2023,3,Piso Básico Fixo,10872.41
2023,3,Piso Fixo de Média Complexidade - ABORDAGEM SOCIAL,4524.41
2023,3,Piso Fixo de Média Complexidade - MSE,3981.48
2023,3,Piso Fixo de Média Complexidade - PAEFI,7239.05
2023,3,Piso de Transição de Média Complexidade,825.39
2023,3,Programa Bolsa Família - IGDBF/SUAS,0.0
2023,3,Programa IGD/SUAS,0.0
2023,3,Programa de Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,0.0
2023,3,Programa do Piso de Alta Complexidade I - Criança/ Adolescente,4524.41
2023,3,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",0.0
2023,3,Recurso Centro de Atendimento Psicossocial - CAPS,28305.0
2023,3,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,0.0
2023,3,Recurso Estratégia Saúde da Família - Estadual,0.0
2023,3,Recurso Farmácia Básica - Estadual,91659.36
2023,3,"Recurso Medicamento, Diabete, Asma e Renite - HIPERDIA - Estadual",0.0
2023,3,Recurso NASF - Estadual,109212.4
2023,3,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,0.0
2023,3,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,300167.45
2023,3,Recursos Piso de Atenção Básica - PAB - Estadual,0.0
2023,3,Recuso Estratégia Saúde Bucal - Estadual,0.0
2023,3,Remuneração de Aplicações de Alienação de Bens Móveis e Semoventes,5378.17
2023,3,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,19260.24
2023,3,Remuneração de Aplicações de Outras Transferências do FNDE,0.0
2023,3,Remuneração de Aplicações de Recursos CIDE,1949.47
2023,3,Remuneração de Aplicações de Recursos COSIP,80594.41
2023,3,Remuneração de Aplicações de Recursos Convênio Polícia Civil,3798.69
2023,3,Remuneração de Aplicações de Recursos Convênio Polícia Militar,0.0
2023,3,Remuneração de Aplicações de Recursos Convênio Trânsito Prefeitura,4896.4
2023,3,Remuneração de Aplicações de Recursos Convênios Estado Educação,3684.77
2023,3,Remuneração de Aplicações de Recursos Convênios Estado Outros,38688.00999999999
2023,3,Remuneração de Aplicações de Recursos Convênios União Educação,-565.8799999999999
2023,3,Remuneração de Aplicações de Recursos Convênios União Outros,713.53
2023,3,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,13937.77
2023,3,Remuneração de Aplicações de Recursos FIA Imposto de Renda,28820.97
2023,3,Remuneração de Aplicações de Recursos FUNDEB,85838.26
2023,3,Remuneração de Aplicações de Recursos Fundo Especial do Petróleo e Transferências Decorrentes de Compensação Financeira pela Exploração de Recursos Na,31268.53
2023,3,Remuneração de Aplicações de Recursos Operações de Crédito,159457.09
2023,3,Remuneração de Aplicações de Recursos PDDE,0.0
2023,3,Remuneração de Aplicações de Recursos PNAE,8900.33
2023,3,Remuneração de Aplicações de Recursos PNATE,481.79
2023,3,Remuneração de Aplicações de Recursos SALARIO EDUCAÇÃO,74802.87
2023,3,Remuneração de Aplicações de Recursos SESAN,134093.52
2023,3,Remuneração de Aplicações de Recursos de Convênios - Estado/Assistência Social,0.0
2023,3,Remuneração de Aplicações de Recursos de Convênios - União/Assistência Social,0.0
2023,3,Remuneração de Aplicações de Recursos do SUAS/Estado,6113.86
2023,3,Remuneração de Aplicações de Recursos do SUAS/União,16250.2
2023,3,Remuneração de Aplicações de Recursos não Vinculados,1190862.97
2023,3,Remuneração de Recursos do RPPS - Aplicação no Exterior,0.0
2023,3,Remuneração dos Recursos do  RPPS - Fundo Imobiliário,4290.68
2023,3,Remuneração dos Recursos do  RPPS - Renda Fixa,193098.62
2023,3,Remuneração dos Recursos do  RPPS - Renda Variavel,-661410.53
2023,3,Restituição de Despesas Financeiras de Exercícios Anteriores - Principal,7151.37
2023,3,Restituição de Despesas Primárias de Exercícios Anteriores - Principal,0.0
2023,3,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,21919.0
2023,3,Serviço de Convivência e Fortalecimento de Vínculos,8448.35
2023,3,Serviços Administrativos e Comerciais Gerais PM Bombeiros,0.0
2023,3,Serviços Agropecuários,4043.74
2023,3,Serviços de Atendimento á Saúde Outros Serviços de Saúde,0.0
2023,3,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de água",3510007.44
2023,3,Serviços de Cemitério,0.0
2023,3,Serviços de Limpeza de Terrenos Baldios,0.0
2023,3,Serviços de Registro,237068.83
2023,3,"Taxa de Apreensão, Depósito ou Liberação de Animais",0.0
2023,3,Taxa de Fiscalização de Vigilância Sanitária,71850.76
2023,3,Taxa de Licença para Execução de Obras,84048.9
2023,3,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",927486.73
2023,3,Taxa pela Prestação de Serviços de Resíduos Sólidos,1635318.43
2023,3,Taxas de Fiscalizalização de Ocupação e Permanencia Publica,0.0
2023,3,Taxas de Fiscalização de Anúncios,0.0
2023,3,"Taxas de Fiscalização de Temporada, Eventual e Ambulante",0.0
2023,3,Taxas pela Prestação de Serviços - Expediente,19077.3
2023,3,Transferência Financeira do ICMS Desoneração  L.C. Nº 87/96 - Principal,20972.6
2023,3,Transferência de Recursos do SUS - CORONAVIRUS (COVID-19),0.0
2023,3,Transferência de Recursos do SUS - Gestão do SUS,0.0
2023,3,Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola PDDE - Principal,0.0
2023,3,Transferências SUAS Estado - Abrigo Municipal Investimento,0.0
2023,3,Transferências SUAS Estado - BENEFICIO EVENTUAL VULNERABILIDADE MOMENTANEA ESTADO - CUSTEIO,0.0
2023,3,Transferências SUAS Estado - Beneficios Eventuais,0.0
2023,3,Transferências SUAS Estado - CRAS Custeio,0.0
2023,3,Transferências SUAS Estado - CRAS Investimento,0.0
2023,3,Transferências SUAS Estado - CREAS Custeio,0.0
2023,3,Transferências SUAS Estado - CREAS Investimento,0.0
2023,3,Transferências SUAS Estado - Custeio do Abrigo Municipal,0.0
2023,3,Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,0.0
2023,3,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,-141355.72
2023,3,Transferências de Convênios da União para o Sistema Único de Saúde SUS - Principal,0.0
2023,3,Transferências de Convênios dos Estados Destinadas a Programas de Educação - Principal,23810.29
2023,3,Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde SUS - Principal,0.0
2023,3,Transferências de Instituições Privadas,161224.0
2023,3,Transferências de Pessoas Físicas para Órgãos e Entidades da União - Principal,0.0
2023,3,Transferências de Recursos SUS - Atenção Primária - Agentes Comunitárias de Saúde,148428.0
2023,3,Transferências de Recursos SUS - Vigilância em Saúde - Agentes de Endemias,26040.0
2023,3,Transferências de Recursos de Complementaçao da União ao Fundeb - VAAR - Principal,83820.65
2023,3,Transferências de Recursos de Complementação da União ao Fundeb  VAAT - Principal,160461.09
2023,3,Transferências de Recursos de Complementação da União ao Fundeb - VAAF - Principal,0.0
2023,3,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal,0.0
2023,3,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal,0.0
2023,3,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Vigilância em Saúde - Principal,0.0
2023,3,Transferências de Recursos do Fundo Nacional de Assistência Social FNAS - Principal,0.0
2023,3,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação FUNDEB - Princ,10085781.16
2023,3,Transferências do Salário-Educação - Principal,925450.23
2023,3,Transferências referentes ao Programa Nacional de Alimentação Escolar PNAE - Principal,284074.4
2023,3,Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar PNATE - Principal,0.0
2023,3,Ônus de Sucumbência - Principal,63054.07
2023,4,Alienação de Bens Móveis e Semoventes - Principal,0.0
